study_x,plot,tree,unique_id,tph,age,volume_m,predicted_volume_m,model
RH,3421,36,RH-3421-36,1236,11,0.176830203,0.153984712,SVR
RH,3421,36,RH-3421-36,1236,12,0.214249709,0.17112156,SVR
RH,3421,36,RH-3421-36,1236,13,0.234515957,0.188056505,SVR
RH,3421,36,RH-3421-36,1236,14,0.270585249,0.20424397,SVR
RH,3421,36,RH-3421-36,1236,15,0.293589176,0.219242906,SVR
RH,3421,37,RH-3421-37,1236,9,0.17099734,0.189151198,SVR
RH,3421,37,RH-3421-37,1236,10,0.188841767,0.212331715,SVR
RH,3421,37,RH-3421-37,1236,11,0.201314926,0.235866863,SVR
RH,3421,37,RH-3421-37,1236,12,0.255815228,0.2589759,SVR
RH,3421,37,RH-3421-37,1236,13,0.263143429,0.280953246,SVR
RH,3421,37,RH-3421-37,1236,14,0.278140467,0.301205747,SVR
RH,3421,37,RH-3421-37,1236,15,0.285808538,0.319278574,SVR
RH,3421,38,RH-3421-38,1236,9,0.182778308,0.18244923,SVR
RH,3421,38,RH-3421-38,1236,10,0.214249709,0.220022238,SVR
RH,3421,38,RH-3421-38,1236,11,0.234515957,0.260123196,SVR
RH,3421,38,RH-3421-38,1236,12,0.270585249,0.301443248,SVR
RH,3421,38,RH-3421-38,1236,13,0.30148184,0.342626472,SVR
RH,3421,38,RH-3421-38,1236,14,0.34260658,0.382344549,SVR
RH,3421,38,RH-3421-38,1236,15,0.386441796,0.419367693,SVR
RH,3421,39,RH-3421-39,1236,9,0.117874576,0.163828425,SVR
RH,3421,39,RH-3421-39,1236,10,0.141427909,0.178013247,SVR
RH,3421,39,RH-3421-39,1236,11,0.170739493,0.193118498,SVR
RH,3421,39,RH-3421-39,1236,12,0.204319018,0.208561452,SVR
RH,3421,39,RH-3421-39,1236,13,0.225530788,0.223784801,SVR
RH,3421,39,RH-3421-39,1236,14,0.254137294,0.238290188,SVR
RH,3421,39,RH-3421-39,1236,15,0.269657838,0.25166511,SVR
RH,3421,40,RH-3421-40,1236,9,0.134633301,0.127888548,SVR
RH,3421,40,RH-3421-40,1236,10,0.152744226,0.150086214,SVR
RH,3421,40,RH-3421-40,1236,11,0.191618382,0.174394558,SVR
RH,3421,40,RH-3421-40,1236,12,0.195995186,0.199962266,SVR
RH,3421,40,RH-3421-40,1236,13,0.21182357,0.225917089,SVR
RH,3421,40,RH-3421-40,1236,14,0.231852149,0.251415897,SVR
RH,3421,40,RH-3421-40,1236,15,0.271084418,0.275689927,SVR
RH,3421,41,RH-3421-41,1236,9,0.102585692,0.160497155,SVR
RH,3421,41,RH-3421-41,1236,10,0.133471309,0.190856441,SVR
RH,3421,41,RH-3421-41,1236,11,0.168573062,0.223655424,SVR
RH,3421,41,RH-3421-41,1236,12,0.196918414,0.257798463,SVR
RH,3421,41,RH-3421-41,1236,13,0.23437298,0.292149348,SVR
RH,3421,41,RH-3421-41,1236,14,0.281732589,0.325594912,SVR
RH,3421,41,RH-3421-41,1236,15,0.319735273,0.357104684,SVR
RH,3421,42,RH-3421-42,1236,9,0.161142517,0.158147545,SVR
RH,3421,42,RH-3421-42,1236,10,0.192113316,0.193253538,SVR
RH,3421,42,RH-3421-42,1236,11,0.24921011,0.230713138,SVR
RH,3421,42,RH-3421-42,1236,12,0.306998944,0.269299075,SVR
RH,3421,42,RH-3421-42,1236,13,0.324508564,0.307757539,SVR
RH,3421,42,RH-3421-42,1236,14,0.368936545,0.344876923,SVR
RH,3421,42,RH-3421-42,1236,15,0.44157694,0.37955107,SVR
RH,3421,43,RH-3421-43,1236,9,0.110724661,0.144038322,SVR
RH,3421,43,RH-3421-43,1236,10,0.123387093,0.171067559,SVR
RH,3421,43,RH-3421-43,1236,11,0.16172272,0.200219664,SVR
RH,3421,43,RH-3421-43,1236,12,0.194619283,0.230511834,SVR
RH,3421,43,RH-3421-43,1236,13,0.204005226,0.260945122,SVR
RH,3421,43,RH-3421-43,1236,14,0.219881317,0.290560254,SVR
RH,3421,43,RH-3421-43,1236,15,0.252060899,0.318487689,SVR
RH,3421,44,RH-3421-44,1236,9,0.188841767,0.162358191,SVR
RH,3421,44,RH-3421-44,1236,10,0.207724655,0.19074387,SVR
RH,3421,44,RH-3421-44,1236,11,0.227645531,0.221454506,SVR
RH,3421,44,RH-3421-44,1236,12,0.248601048,0.253602994,SVR
RH,3421,44,RH-3421-44,1236,13,0.263143429,0.286260755,SVR
RH,3421,44,RH-3421-44,1236,14,0.293589176,0.318503051,SVR
RH,3421,44,RH-3421-44,1236,15,0.30148184,0.349451943,SVR
RH,3421,45,RH-3421-45,1236,9,0.176830203,0.182515684,SVR
RH,3421,45,RH-3421-45,1236,10,0.201314926,0.215650417,SVR
RH,3421,45,RH-3421-45,1236,11,0.227645531,0.250934289,SVR
RH,3421,45,RH-3421-45,1236,12,0.293589176,0.287224125,SVR
RH,3421,45,RH-3421-45,1236,13,0.334162022,0.323350998,SVR
RH,3421,45,RH-3421-45,1236,14,0.351159544,0.358183864,SVR
RH,3421,45,RH-3421-45,1236,15,0.395525844,0.39068824,SVR
RH,3421,46,RH-3421-46,1236,9,0.165279652,0.101238011,SVR
RH,3421,46,RH-3421-46,1236,10,0.182778308,0.117313185,SVR
RH,3421,46,RH-3421-46,1236,11,0.207724655,0.134992367,SVR
RH,3421,46,RH-3421-46,1236,12,0.241501249,0.15364692,SVR
RH,3421,46,RH-3421-46,1236,13,0.270585249,0.172653842,SVR
RH,3421,46,RH-3421-46,1236,14,0.285808538,0.191430948,SVR
RH,3421,46,RH-3421-46,1236,15,0.309485951,0.20946638,SVR
RH,3421,48,RH-3421-48,1236,9,0.065463353,0.135128462,SVR
RH,3421,48,RH-3421-48,1236,10,0.078561271,0.163736772,SVR
RH,3421,48,RH-3421-48,1236,11,0.101216392,0.194876064,SVR
RH,3421,48,RH-3421-48,1236,12,0.127337623,0.227536752,SVR
RH,3421,48,RH-3421-48,1236,13,0.144237284,0.260672475,SVR
RH,3421,48,RH-3421-48,1236,14,0.16481392,0.293257034,SVR
RH,3421,48,RH-3421-48,1236,15,0.199398556,0.324337043,SVR
RH,3421,49,RH-3421-49,1236,9,0.112192491,0.135910056,SVR
RH,3421,49,RH-3421-49,1236,10,0.145789422,0.161223717,SVR
RH,3421,49,RH-3421-49,1236,11,0.178602291,0.187719147,SVR
RH,3421,49,RH-3421-49,1236,12,0.218196492,0.214458013,SVR
RH,3421,49,RH-3421-49,1236,13,0.252060899,0.24054427,SVR
RH,3421,49,RH-3421-49,1236,14,0.277266282,0.26517506,SVR
RH,3421,49,RH-3421-49,1236,15,0.317376857,0.287681659,SVR
RH,3421,50,RH-3421-50,1236,9,0.20355941,0.12162755,SVR
RH,3421,50,RH-3421-50,1236,10,0.219148349,0.145102888,SVR
RH,3421,50,RH-3421-50,1236,11,0.300550995,0.169871615,SVR
RH,3421,50,RH-3421-50,1236,12,0.35365042,0.195049264,SVR
RH,3421,50,RH-3421-50,1236,13,0.407854301,0.219789338,SVR
RH,3421,50,RH-3421-50,1236,14,0.50608884,0.243331588,SVR
RH,3421,50,RH-3421-50,1236,15,0.540497597,0.265040708,SVR
RH,3421,51,RH-3421-51,1236,9,0.15418079,0.160205132,SVR
RH,3421,51,RH-3421-51,1236,10,0.201385588,0.198452819,SVR
RH,3421,51,RH-3421-51,1236,11,0.222822622,0.240038322,SVR
RH,3421,51,RH-3421-51,1236,12,0.292735552,0.283655505,SVR
RH,3421,51,RH-3421-51,1236,13,0.336711601,0.327912594,SVR
RH,3421,51,RH-3421-51,1236,14,0.380971116,0.371407064,SVR
RH,3421,51,RH-3421-51,1236,15,0.442337677,0.412799288,SVR
RH,3421,52,RH-3421-52,1236,9,0.16844419,0.126429447,SVR
RH,3421,52,RH-3421-52,1236,10,0.196567365,0.148925078,SVR
RH,3421,52,RH-3421-52,1236,11,0.235759329,0.174115156,SVR
RH,3421,52,RH-3421-52,1236,12,0.292995147,0.201133343,SVR
RH,3421,52,RH-3421-52,1236,13,0.332291743,0.229054933,SVR
RH,3421,52,RH-3421-52,1236,14,0.373204149,0.256949882,SVR
RH,3421,52,RH-3421-52,1236,15,0.405184488,0.283933871,SVR
RH,3421,54,RH-3421-54,1236,9,0.097172097,0.124634729,SVR
RH,3421,54,RH-3421-54,1236,10,0.097172097,0.14662523,SVR
RH,3421,54,RH-3421-54,1236,11,0.10991543,0.170122109,SVR
RH,3421,54,RH-3421-54,1236,12,0.118964908,0.194265843,SVR
RH,3421,54,RH-3421-54,1236,13,0.123657462,0.218216805,SVR
RH,3421,54,RH-3421-54,1236,14,0.123657462,0.241204359,SVR
RH,3421,54,RH-3421-54,1236,15,0.133380449,0.262567865,SVR
RH,3421,55,RH-3421-55,1236,9,0.154189062,0.15355644,SVR
RH,3421,55,RH-3421-55,1236,10,0.176830203,0.176754642,SVR
RH,3421,55,RH-3421-55,1236,11,0.201314926,0.201045913,SVR
RH,3421,55,RH-3421-55,1236,12,0.270585249,0.225616722,SVR
RH,3421,55,RH-3421-55,1236,13,0.285808538,0.249693888,SVR
RH,3421,55,RH-3421-55,1236,14,0.30148184,0.272586427,SVR
RH,3421,55,RH-3421-55,1236,15,0.34260658,0.293718213,SVR
RH,3421,56,RH-3421-56,1236,9,0.105557444,0.158943974,SVR
RH,3421,56,RH-3421-56,1236,10,0.118964908,0.189255465,SVR
RH,3421,56,RH-3421-56,1236,11,0.143556717,0.22189634,SVR
RH,3421,56,RH-3421-56,1236,12,0.176830203,0.255756304,SVR
RH,3421,56,RH-3421-56,1236,13,0.207724655,0.289689469,SVR
RH,3421,56,RH-3421-56,1236,14,0.234515957,0.32257931,SVR
RH,3421,56,RH-3421-56,1236,15,0.263143429,0.353399383,SVR
RH,3421,57,RH-3421-57,1236,9,0.058804009,0.110607604,SVR
RH,3421,57,RH-3421-57,1236,10,0.065352964,0.12355557,SVR
RH,3421,57,RH-3421-57,1236,11,0.074929036,0.137303772,SVR
RH,3421,57,RH-3421-57,1236,12,0.089132214,0.151227603,SVR
RH,3421,57,RH-3421-57,1236,13,0.095041946,0.16475648,SVR
RH,3421,57,RH-3421-57,1236,14,0.102235718,0.177411361,SVR
RH,3421,57,RH-3421-57,1236,15,0.117666528,0.188832368,SVR
RH,3421,58,RH-3421-58,1236,9,0.143167336,0.148449542,SVR
RH,3421,58,RH-3421-58,1236,10,0.168844052,0.177351148,SVR
RH,3421,58,RH-3421-58,1236,11,0.202216005,0.208309748,SVR
RH,3421,58,RH-3421-58,1236,12,0.250647915,0.240242716,SVR
RH,3421,58,RH-3421-58,1236,13,0.282819539,0.272053685,SVR
RH,3421,58,RH-3421-58,1236,14,0.331353587,0.302695617,SVR
RH,3421,58,RH-3421-58,1236,15,0.362912859,0.331227731,SVR
RH,3421,59,RH-3421-59,1236,9,0.127739089,0.139489598,SVR
RH,3421,59,RH-3421-59,1236,10,0.168905515,0.162747559,SVR
RH,3421,59,RH-3421-59,1236,11,0.206001435,0.187202894,SVR
RH,3421,59,RH-3421-59,1236,12,0.257769632,0.211993785,SVR
RH,3421,59,RH-3421-59,1236,13,0.287280887,0.236297845,SVR
RH,3421,59,RH-3421-59,1236,14,0.342761951,0.259378629,SVR
RH,3421,59,RH-3421-59,1236,15,0.388181108,0.280622569,SVR
RH,3421,61,RH-3421-61,1236,9,0.096892508,0.116238947,SVR
RH,3421,61,RH-3421-61,1236,10,0.121533838,0.143788904,SVR
RH,3421,61,RH-3421-61,1236,11,0.143864265,0.174747041,SVR
RH,3421,61,RH-3421-61,1236,12,0.182988528,0.208163914,SVR
RH,3421,61,RH-3421-61,1236,13,0.189631364,0.243005169,SVR
RH,3421,61,RH-3421-61,1236,14,0.218789533,0.278206115,SVR
RH,3421,61,RH-3421-61,1236,15,0.234597365,0.312725585,SVR
RH,3421,63,RH-3421-63,1236,9,0.17099734,0.166690513,SVR
RH,3421,63,RH-3421-63,1236,10,0.188841767,0.19361168,SVR
RH,3421,63,RH-3421-63,1236,11,0.207724655,0.222059173,SVR
RH,3421,63,RH-3421-63,1236,12,0.227645531,0.251145984,SVR
RH,3421,63,RH-3421-63,1236,13,0.241501249,0.279991878,SVR
RH,3421,63,RH-3421-63,1236,14,0.263143429,0.307768716,SVR
RH,3421,63,RH-3421-63,1236,15,0.278140467,0.333739591,SVR
RH,3421,64,RH-3421-64,1236,9,0.214249709,0.186174901,SVR
RH,3421,64,RH-3421-64,1236,10,0.234515957,0.217463894,SVR
RH,3421,64,RH-3421-64,1236,11,0.270585249,0.251401894,SVR
RH,3421,64,RH-3421-64,1236,12,0.32582663,0.287083129,SVR
RH,3421,64,RH-3421-64,1236,13,0.351159544,0.323549945,SVR
RH,3421,64,RH-3421-64,1236,14,0.395525844,0.359836315,SVR
RH,3421,64,RH-3421-64,1236,15,0.43288997,0.395008996,SVR
RH,3421,65,RH-3421-65,1236,9,0.165279652,0.177920473,SVR
RH,3421,65,RH-3421-65,1236,10,0.207724655,0.214435434,SVR
RH,3421,65,RH-3421-65,1236,11,0.220890031,0.253869729,SVR
RH,3421,65,RH-3421-65,1236,12,0.263143429,0.295143855,SVR
RH,3421,65,RH-3421-65,1236,13,0.30148184,0.33711778,SVR
RH,3421,65,RH-3421-65,1236,14,0.32582663,0.378644199,SVR
RH,3421,65,RH-3421-65,1236,15,0.359820368,0.41861953,SVR
RH,3421,67,RH-3421-67,1236,9,0.188841767,0.166613976,SVR
RH,3421,67,RH-3421-67,1236,10,0.195020634,0.194775171,SVR
RH,3421,67,RH-3421-67,1236,11,0.241501249,0.224876541,SVR
RH,3421,67,RH-3421-67,1236,12,0.255815228,0.256181839,SVR
RH,3421,67,RH-3421-67,1236,13,0.263143429,0.287944184,SVR
RH,3421,67,RH-3421-67,1236,14,0.293589176,0.319434663,SVR
RH,3421,67,RH-3421-67,1236,15,0.309485951,0.349966593,SVR
RH,3421,68,RH-3421-68,1236,9,0.220890031,0.17431619,SVR
RH,3421,68,RH-3421-68,1236,10,0.227645531,0.204651505,SVR
RH,3421,68,RH-3421-68,1236,11,0.241501249,0.237237308,SVR
RH,3421,68,RH-3421-68,1236,12,0.293589176,0.271292643,SVR
RH,3421,68,RH-3421-68,1236,13,0.334162022,0.306006669,SVR
RH,3421,68,RH-3421-68,1236,14,0.395525844,0.340569487,SVR
RH,3421,68,RH-3421-68,1236,15,0.414004217,0.374200042,SVR
RH,3421,69,RH-3421-69,1236,9,0.182778308,0.146555865,SVR
RH,3421,69,RH-3421-69,1236,10,0.207724655,0.173900953,SVR
RH,3421,69,RH-3421-69,1236,11,0.255815228,0.203562845,SVR
RH,3421,69,RH-3421-69,1236,12,0.30148184,0.234643244,SVR
RH,3421,69,RH-3421-69,1236,13,0.34260658,0.266208398,SVR
RH,3421,69,RH-3421-69,1236,14,0.377462249,0.297336744,SVR
RH,3421,69,RH-3421-69,1236,15,0.404713682,0.327163328,SVR
RH,3421,70,RH-3421-70,1236,9,0.17099734,0.171765192,SVR
RH,3421,70,RH-3421-70,1236,10,0.182778308,0.199308513,SVR
RH,3421,70,RH-3421-70,1236,11,0.214249709,0.2297402,SVR
RH,3421,70,RH-3421-70,1236,12,0.248601048,0.262349837,SVR
RH,3421,70,RH-3421-70,1236,13,0.270585249,0.296344676,SVR
RH,3421,70,RH-3421-70,1236,14,0.293589176,0.330880423,SVR
RH,3421,70,RH-3421-70,1236,15,0.309485951,0.365093877,SVR
RH,3421,71,RH-3421-71,1236,9,0.10991543,0.083341659,SVR
RH,3421,71,RH-3421-71,1236,10,0.128462491,0.094112674,SVR
RH,3421,71,RH-3421-71,1236,11,0.133380449,0.10607848,SVR
RH,3421,71,RH-3421-71,1236,12,0.143556717,0.118949247,SVR
RH,3421,71,RH-3421-71,1236,13,0.159676957,0.132465509,SVR
RH,3421,71,RH-3421-71,1236,14,0.176830203,0.146405387,SVR
RH,3421,71,RH-3421-71,1236,15,0.182778308,0.160585818,SVR
RH,3421,72,RH-3421-72,1236,9,0.133380449,0.098844898,SVR
RH,3421,72,RH-3421-72,1236,10,0.138411737,0.115741925,SVR
RH,3421,72,RH-3421-72,1236,11,0.17099734,0.134644159,SVR
RH,3421,72,RH-3421-72,1236,12,0.176830203,0.155092251,SVR
RH,3421,72,RH-3421-72,1236,13,0.201314926,0.176611538,SVR
RH,3421,72,RH-3421-72,1236,14,0.241501249,0.198729512,SVR
RH,3421,72,RH-3421-72,1236,15,0.263143429,0.220990129,SVR
RH,3421,73,RH-3421-73,1236,9,0.138411737,0.150989431,SVR
RH,3421,73,RH-3421-73,1236,10,0.154189062,0.176534725,SVR
RH,3421,73,RH-3421-73,1236,11,0.182778308,0.204489359,SVR
RH,3421,73,RH-3421-73,1236,12,0.207724655,0.234402671,SVR
RH,3421,73,RH-3421-73,1236,13,0.227645531,0.265777557,SVR
RH,3421,73,RH-3421-73,1236,14,0.241501249,0.29807548,SVR
RH,3421,73,RH-3421-73,1236,15,0.255815228,0.330721881,SVR
RH,3421,74,RH-3421-74,1236,9,0.138411737,0.08838638,SVR
RH,3421,74,RH-3421-74,1236,9,0.138411737,0.082508033,SVR
RH,3421,74,RH-3421-74,1236,10,0.138411737,0.102182937,SVR
RH,3421,74,RH-3421-74,1236,10,0.138411737,0.085708205,SVR
RH,3421,74,RH-3421-74,1236,11,0.154189062,0.117537928,SVR
RH,3421,74,RH-3421-74,1236,11,0.154189062,0.089649577,SVR
RH,3421,74,RH-3421-74,1236,12,0.17099734,0.134050399,SVR
RH,3421,74,RH-3421-74,1236,12,0.17099734,0.094364406,SVR
RH,3421,74,RH-3421-74,1236,13,0.182778308,0.151338189,SVR
RH,3421,74,RH-3421-74,1236,13,0.182778308,0.09993668,SVR
RH,3421,74,RH-3421-74,1236,14,0.188841767,0.169052374,SVR
RH,3421,74,RH-3421-74,1236,14,0.188841767,0.106487246,SVR
RH,3421,74,RH-3421-74,1236,15,0.195020634,0.186885521,SVR
RH,3421,74,RH-3421-74,1236,15,0.195020634,0.114152451,SVR
RH,3421,75,RH-3421-75,1236,9,0.10991543,0.195797549,SVR
RH,3421,75,RH-3421-75,1236,10,0.118964908,0.219005791,SVR
RH,3421,75,RH-3421-75,1236,11,0.148815744,0.243682779,SVR
RH,3421,75,RH-3421-75,1236,12,0.176830203,0.269316434,SVR
RH,3421,75,RH-3421-75,1236,13,0.195020634,0.295394641,SVR
RH,3421,75,RH-3421-75,1236,14,0.214249709,0.321418729,SVR
RH,3421,75,RH-3421-75,1236,15,0.234515957,0.346913156,SVR
RH,3421,76,RH-3421-76,1236,9,0.188841767,0.18277817,SVR
RH,3421,76,RH-3421-76,1236,10,0.207724655,0.200924319,SVR
RH,3421,76,RH-3421-76,1236,11,0.263143429,0.220489717,SVR
RH,3421,76,RH-3421-76,1236,12,0.317601123,0.241060236,SVR
RH,3421,76,RH-3421-76,1236,13,0.34260658,0.262210163,SVR
RH,3421,76,RH-3421-76,1236,14,0.377462249,0.283514183,SVR
RH,3421,76,RH-3421-76,1236,15,0.404713682,0.304557409,SVR
RH,3421,81,RH-3421-81,1236,9,0.188841767,0.208719872,SVR
RH,3421,81,RH-3421-81,1236,10,0.220890031,0.235894156,SVR
RH,3421,81,RH-3421-81,1236,11,0.248601048,0.262693265,SVR
RH,3421,81,RH-3421-81,1236,12,0.30148184,0.288474427,SVR
RH,3421,81,RH-3421-81,1236,13,0.32582663,0.312720421,SVR
RH,3421,81,RH-3421-81,1236,14,0.34260658,0.335053804,SVR
RH,3421,81,RH-3421-81,1236,15,0.359820368,0.355236999,SVR
RH,3431,1,RH-3431-1,1853,9,0.201314926,0.130712493,SVR
RH,3431,1,RH-3431-1,1853,10,0.220890031,0.153018692,SVR
RH,3431,1,RH-3431-1,1853,11,0.255815228,0.17682909,SVR
RH,3431,1,RH-3431-1,1853,12,0.30148184,0.201284443,SVR
RH,3431,1,RH-3431-1,1853,13,0.34260658,0.225540234,SVR
RH,3431,1,RH-3431-1,1853,14,0.377462249,0.248815623,SVR
RH,3431,1,RH-3431-1,1853,15,0.404713682,0.270435058,SVR
RH,3431,2,RH-3431-2,1853,9,0.143556717,0.185058344,SVR
RH,3431,2,RH-3431-2,1853,10,0.159676957,0.203796249,SVR
RH,3431,2,RH-3431-2,1853,11,0.176830203,0.222252778,SVR
RH,3431,2,RH-3431-2,1853,12,0.220890031,0.239792068,SVR
RH,3431,2,RH-3431-2,1853,13,0.234515957,0.255878612,SVR
RH,3431,2,RH-3431-2,1853,14,0.263143429,0.270105428,SVR
RH,3431,2,RH-3431-2,1853,15,0.285808538,0.282210225,SVR
RH,3431,3,RH-3431-3,1853,9,0.17099734,0.132998323,SVR
RH,3431,3,RH-3431-3,1853,10,0.182778308,0.14947259,SVR
RH,3431,3,RH-3431-3,1853,11,0.207724655,0.16673019,SVR
RH,3431,3,RH-3431-3,1853,12,0.234515957,0.184079685,SVR
RH,3431,3,RH-3431-3,1853,13,0.248601048,0.200876747,SVR
RH,3431,3,RH-3431-3,1853,14,0.285808538,0.216563619,SVR
RH,3431,3,RH-3431-3,1853,15,0.30148184,0.230699662,SVR
RH,3431,4,RH-3431-4,1853,9,0.114384406,0.155194418,SVR
RH,3431,4,RH-3431-4,1853,10,0.123657462,0.174622109,SVR
RH,3431,4,RH-3431-4,1853,11,0.138411737,0.194863967,SVR
RH,3431,4,RH-3431-4,1853,12,0.154189062,0.215242329,SVR
RH,3431,4,RH-3431-4,1853,13,0.165279652,0.235128737,SVR
RH,3431,4,RH-3431-4,1853,14,0.201314926,0.253977437,SVR
RH,3431,4,RH-3431-4,1853,15,0.188841767,0.271349761,SVR
RH,3431,6,RH-3431-6,1853,9,0.159676957,0.135322215,SVR
RH,3431,6,RH-3431-6,1853,10,0.176830203,0.148788753,SVR
RH,3431,6,RH-3431-6,1853,11,0.207724655,0.163985768,SVR
RH,3431,6,RH-3431-6,1853,12,0.241501249,0.180422032,SVR
RH,3431,6,RH-3431-6,1853,13,0.270585249,0.197599069,SVR
RH,3431,6,RH-3431-6,1853,14,0.293589176,0.215037608,SVR
RH,3431,6,RH-3431-6,1853,15,0.32582663,0.232299406,SVR
RH,3431,7,RH-3431-7,1853,9,0.040571185,0.140564413,SVR
RH,3431,7,RH-3431-7,1853,10,0.040571185,0.161957634,SVR
RH,3431,7,RH-3431-7,1853,11,0.04287558,0.183860514,SVR
RH,3431,7,RH-3431-7,1853,12,0.04527294,0.205365771,SVR
RH,3431,7,RH-3431-7,1853,13,0.04527294,0.22564394,SVR
RH,3431,7,RH-3431-7,1853,14,0.047764497,0.243995683,SVR
RH,3431,9,RH-3431-9,1853,9,0.241501249,0.237751536,SVR
RH,3431,9,RH-3431-9,1853,10,0.255815228,0.27134495,SVR
RH,3431,9,RH-3431-9,1853,11,0.293589176,0.30729614,SVR
RH,3431,9,RH-3431-9,1853,12,0.351159544,0.34443498,SVR
RH,3431,9,RH-3431-9,1853,13,0.377462249,0.381528936,SVR
RH,3431,9,RH-3431-9,1853,14,0.404713682,0.417351596,SVR
RH,3431,9,RH-3431-9,1853,15,0.452174881,0.450749626,SVR
RH,3431,10,RH-3431-10,1853,9,0.133380449,0.20655713,SVR
RH,3431,10,RH-3431-10,1853,10,0.148815744,0.230197876,SVR
RH,3431,10,RH-3431-10,1853,11,0.154189062,0.254212712,SVR
RH,3431,10,RH-3431-10,1853,12,0.176830203,0.277764254,SVR
RH,3431,10,RH-3431-10,1853,13,0.176830203,0.300082092,SVR
RH,3431,10,RH-3431-10,1853,14,0.182778308,0.320505898,SVR
RH,3431,10,RH-3431-10,1853,15,0.182778308,0.338517713,SVR
RH,3431,11,RH-3431-11,1853,9,0.064756522,0.112429255,SVR
RH,3431,11,RH-3431-11,1853,10,0.074613233,0.128890262,SVR
RH,3431,11,RH-3431-11,1853,11,0.074613233,0.14740935,SVR
RH,3431,11,RH-3431-11,1853,12,0.085411106,0.167361114,SVR
RH,3431,11,RH-3431-11,1853,13,0.089223416,0.188095239,SVR
RH,3431,11,RH-3431-11,1853,14,0.097172097,0.208972501,SVR
RH,3431,11,RH-3431-11,1853,15,0.105557444,0.229397404,SVR
RH,3431,12,RH-3431-12,1853,9,0.159676957,0.103842534,SVR
RH,3431,12,RH-3431-12,1853,10,0.176830203,0.108692234,SVR
RH,3431,12,RH-3431-12,1853,11,0.182778308,0.11478416,SVR
RH,3431,12,RH-3431-12,1853,12,0.201314926,0.121885732,SVR
RH,3431,12,RH-3431-12,1853,13,0.201314926,0.129773928,SVR
RH,3431,12,RH-3431-12,1853,14,0.220890031,0.138247637,SVR
RH,3431,12,RH-3431-12,1853,15,0.207724655,0.147135698,SVR
RH,3431,13,RH-3431-13,1853,9,0.17099734,0.157313985,SVR
RH,3431,13,RH-3431-13,1853,10,0.188841767,0.182120531,SVR
RH,3431,13,RH-3431-13,1853,11,0.214249709,0.207997875,SVR
RH,3431,13,RH-3431-13,1853,12,0.248601048,0.233940716,SVR
RH,3431,13,RH-3431-13,1853,13,0.278140467,0.258973178,SVR
RH,3431,13,RH-3431-13,1853,14,0.30148184,0.282208505,SVR
RH,3431,13,RH-3431-13,1853,15,0.317601123,0.30290033,SVR
RH,3431,14,RH-3431-14,1853,9,0.138411737,0.105496172,SVR
RH,3431,14,RH-3431-14,1853,10,0.148815744,0.125116668,SVR
RH,3431,14,RH-3431-14,1853,11,0.176830203,0.146338836,SVR
RH,3431,14,RH-3431-14,1853,12,0.207724655,0.168333251,SVR
RH,3431,14,RH-3431-14,1853,13,0.220890031,0.190277704,SVR
RH,3431,14,RH-3431-14,1853,14,0.234515957,0.211407398,SVR
RH,3431,14,RH-3431-14,1853,15,0.255815228,0.231058593,SVR
RH,3431,17,RH-3431-17,1853,9,0.195020634,0.097567933,SVR
RH,3431,17,RH-3431-17,1853,10,0.207724655,0.107373945,SVR
RH,3431,17,RH-3431-17,1853,11,0.227645531,0.118689937,SVR
RH,3431,17,RH-3431-17,1853,12,0.255815228,0.131049863,SVR
RH,3431,17,RH-3431-17,1853,13,0.270585249,0.143989735,SVR
RH,3431,17,RH-3431-17,1853,14,0.278140467,0.157076333,SVR
RH,3431,17,RH-3431-17,1853,15,0.293589176,0.16993106,SVR
RH,3431,18,RH-3431-18,1853,9,0.10991543,0.135469209,SVR
RH,3431,18,RH-3431-18,1853,10,0.123657462,0.155825213,SVR
RH,3431,18,RH-3431-18,1853,11,0.143556717,0.177567388,SVR
RH,3431,18,RH-3431-18,1853,12,0.17099734,0.199881589,SVR
RH,3431,18,RH-3431-18,1853,13,0.188841767,0.221966596,SVR
RH,3431,18,RH-3431-18,1853,14,0.207724655,0.243081742,SVR
RH,3431,18,RH-3431-18,1853,15,0.220890031,0.262587832,SVR
RH,3431,19,RH-3431-19,1853,9,0.10991543,0.131816165,SVR
RH,3431,19,RH-3431-19,1853,10,0.114384406,0.15164595,SVR
RH,3431,19,RH-3431-19,1853,11,0.133380449,0.172641899,SVR
RH,3431,19,RH-3431-19,1853,12,0.159676957,0.194001779,SVR
RH,3431,19,RH-3431-19,1853,13,0.17099734,0.214966641,SVR
RH,3431,19,RH-3431-19,1853,14,0.176830203,0.234866403,SVR
RH,3431,19,RH-3431-19,1853,15,0.165279652,0.253155248,SVR
RH,3431,20,RH-3431-20,1853,9,0.071224258,0.126578123,SVR
RH,3431,20,RH-3431-20,1853,10,0.078106803,0.152308229,SVR
RH,3431,20,RH-3431-20,1853,11,0.09314351,0.180802894,SVR
RH,3431,20,RH-3431-20,1853,12,0.114384406,0.211083347,SVR
RH,3431,20,RH-3431-20,1853,13,0.133380449,0.242109498,SVR
RH,3431,20,RH-3431-20,1853,14,0.148815744,0.27283951,SVR
RH,3431,20,RH-3431-20,1853,15,0.165279652,0.30228744,SVR
RH,3431,22,RH-3431-22,1853,9,0.065463353,0.142391278,SVR
RH,3431,22,RH-3431-22,1853,10,0.076921182,0.154174261,SVR
