treeID,study,volume_m_21,prediction_m,plot.x,reps,tph,model
15,Nelder,0.381439685,0.337584313,3141,3,Nelder,SVR
20,Nelder,0.105304629,0.175854688,2541,2,Nelder,SVR
31,Nelder,0.16776133,0.143006946,1341,1,Nelder,SVR
13,Nelder,0.243030166,0.141229326,3441,3,Nelder,SVR
16,Nelder,0.387382554,0.471021122,4141,4,Nelder,SVR
25,Nelder,0.252746424,0.170978152,1441,1,Nelder,SVR
15,Nelder,0.261575912,0.294284592,3641,3,Nelder,SVR
22,Nelder,0.349865603,0.306426982,2441,2,Nelder,SVR
33,Nelder,0.288921426,0.267285462,2141,2,Nelder,SVR
29,Nelder,0.34147795,0.088880649,3141,3,Nelder,SVR
15,Nelder,0.303975894,0.280182748,4341,4,Nelder,SVR
22,Nelder,0.335349141,0.273730348,1441,1,Nelder,SVR
30,Nelder,0.367281556,0.351424732,2141,2,Nelder,SVR
19,Nelder,0.399994529,0.339059113,2641,2,Nelder,SVR
21,Nelder,0.24285912,0.20615877,3541,3,Nelder,SVR
26,Nelder,0.229208469,0.217826315,2541,2,Nelder,SVR
22,Nelder,0.448677786,0.294040491,1641,1,Nelder,SVR
43,Nelder,0.49147984,0.392501883,2141,2,Nelder,SVR
21,Nelder,0.128323718,0.397977714,4241,4,Nelder,SVR
26,Nelder,0.494005362,0.32933859,2141,2,Nelder,SVR
10,Nelder,0.636389711,0.441971817,3141,3,Nelder,SVR
26,Nelder,0.006215254,0.252482111,4641,4,Nelder,SVR
35,Nelder,0.580483571,0.468591981,2141,2,Nelder,SVR
16,Nelder,0.505821011,0.338335493,3141,3,Nelder,SVR
12,Nelder,0.300714834,0.444716707,3241,3,Nelder,SVR
29,Nelder,0.086636293,0.130268051,4641,4,Nelder,SVR
35,Nelder,0.368017431,0.277008651,1541,1,Nelder,SVR
28,Nelder,0.378006298,0.471867504,2341,2,Nelder,SVR
32,Nelder,0.562722695,0.428368401,2141,2,Nelder,SVR
35,Nelder,0.305586879,0.230102129,3341,3,Nelder,SVR
16,Nelder,0.438597533,0.413605213,4641,4,Nelder,SVR
34,Nelder,0.696459788,0.440523499,2141,2,Nelder,SVR
29,Nelder,0.681360234,0.531222388,1441,1,Nelder,SVR
22,Nelder,0.308152568,0.272340703,3541,3,Nelder,SVR
12,Nelder,0.80200153,0.478298726,3141,3,Nelder,SVR
17,Nelder,0.321740409,0.345637304,1541,1,Nelder,SVR
16,Nelder,0.339645979,0.412709841,3241,3,Nelder,SVR
35,Nelder,0.494850753,0.320158806,4141,4,Nelder,SVR
14,Nelder,0.356925325,0.164471392,3241,3,Nelder,SVR
23,Nelder,0.427886607,0.433083632,1341,1,Nelder,SVR
4,Nelder,0.463230708,0.391760817,1641,1,Nelder,SVR
5,Nelder,0.564736427,0.563401384,2341,2,Nelder,SVR
41,Nelder,0.31818733,0.232453437,2241,2,Nelder,SVR
22,Nelder,0.29942033,0.266086856,1341,1,Nelder,SVR
2,Nelder,0.527818474,0.347859615,1341,1,Nelder,SVR
17,Nelder,0.406479717,0.503822543,1341,1,Nelder,SVR
17,Nelder,0.644293879,0.527927075,2341,2,Nelder,SVR
28,Nelder,0.689704552,0.428648412,1441,1,Nelder,SVR
37,Nelder,0.327892603,0.452099312,3441,3,Nelder,SVR
34,Nelder,0.358742941,0.351571829,4541,4,Nelder,SVR
20,Nelder,0.543857501,0.418472047,2441,2,Nelder,SVR
9,Nelder,0.440613692,0.47514727,2341,2,Nelder,SVR
12,Nelder,0.617009627,0.512992637,2341,2,Nelder,SVR
29,Nelder,0.608617189,0.292070382,4441,4,Nelder,SVR
21,Nelder,0.592168879,0.425766636,1241,1,Nelder,SVR
21,Nelder,0.477798727,0.331792,2641,2,Nelder,SVR
17,Nelder,0.359583074,0.299936874,1641,1,Nelder,SVR
32,Nelder,0.526388981,0.476680196,1441,1,Nelder,SVR
27,Nelder,0.421002177,0.320000842,4341,4,Nelder,SVR
18,Nelder,0.473431597,0.401030841,4641,4,Nelder,SVR
16,Nelder,0.408170632,0.307859126,3441,3,Nelder,SVR
11,Nelder,0.52995729,0.400890214,1641,1,Nelder,SVR
13,Nelder,0.390454776,0.454053103,1641,1,Nelder,SVR
9,Nelder,0.678564596,0.542555986,4641,4,Nelder,SVR
28,Nelder,0.469131052,0.379737192,4341,4,Nelder,SVR
12,Nelder,0.533137679,0.451788786,1641,1,Nelder,SVR
40,Nelder,0.415838855,0.250128352,3641,3,Nelder,SVR
18,Nelder,0.295601787,0.145424621,1541,1,Nelder,SVR
42,Nelder,0.735401987,0.296458671,2641,2,Nelder,SVR
7,Nelder,0.466056471,0.308069457,2441,2,Nelder,SVR
12,Nelder,0.482118142,0.366621712,1341,1,Nelder,SVR
17,Nelder,0.482717679,0.515801984,3441,3,Nelder,SVR
36,Nelder,0.216663079,0.528450569,4241,4,Nelder,SVR
8,Nelder,0.481556548,0.321528076,3241,3,Nelder,SVR
30,Nelder,0.30918491,0.373555674,2641,2,Nelder,SVR
7,Nelder,0.006215254,0.10762748,1641,1,Nelder,SVR
39,Nelder,0.534757763,0.594653296,1441,1,Nelder,SVR
37,Nelder,0.311797909,0.27405331,2641,2,Nelder,SVR
41,Nelder,0.934624669,0.60503585,3441,3,Nelder,SVR
59,"Reynolds, VA",0.017826032,0.242196499,1130,1,1853,RF
14,"Reynolds, VA",0.018991278,0.330137627,3531,3,1853,RF
62,"Reynolds, VA",0.022516975,0.253271036,3531,3,1853,RF
45,"Reynolds, VA",0.029517207,0.309858452,4120,4,1236,RF
41,"Reynolds, VA",0.032690749,0.200999211,3531,3,1853,RF
5,"Reynolds, VA",0.036106029,0.261684258,1330,1,1853,RF
48,"Reynolds, VA",0.036779221,0.307992972,1621,1,1236,RF
32,"Reynolds, VA",0.037675739,0.298403955,2230,2,1853,RF
49,"Reynolds, VA",0.041760127,0.229588231,1120,1,1236,RF
2,"Reynolds, VA",0.04256462,0.113020767,1510,1,618,RF
59,"Reynolds, VA",0.049269461,0.147312399,2420,2,1236,RF
20,"Reynolds, VA",0.05040006,0.24472658,2630,2,1853,RF
50,"Reynolds, VA",0.052897777,0.220388776,2630,2,1853,RF
24,"Reynolds, VA",0.053730465,0.198086935,1330,1,1853,RF
41,"Reynolds, VA",0.05481173,0.231868266,1130,1,1853,RF
76,"Reynolds, VA",0.054976235,0.266355892,2331,2,1853,RF
48,"Reynolds, VA",0.060227511,0.082746614,2310,2,618,RF
41,"Reynolds, VA",0.061065693,0.197785955,4530,4,1853,RF
59,"Reynolds, VA",0.061304642,0.192221651,2231,2,1853,RF
51,"Reynolds, VA",0.066650486,0.157512442,3220,3,1236,RF
49,"Reynolds, VA",0.067629764,0.196979465,2620,2,1236,RF
2,"Reynolds, VA",0.068203613,0.314306056,2330,2,1853,RF
1,"Reynolds, VA",0.071286148,0.213401764,4321,4,1236,RF
72,"Reynolds, VA",0.071447702,0.086597155,4310,4,618,RF
29,"Reynolds, VA",0.071982764,0.246674729,1330,1,1853,RF
52,"Reynolds, VA",0.073098547,0.180702942,1230,1,1853,RF
39,"Reynolds, VA",0.074723144,0.130409036,2531,2,1853,RF
49,"Reynolds, VA",0.075912179,0.219132963,4530,4,1853,RF
44,"Reynolds, VA",0.076901621,0.191520855,1130,1,1853,RF
31,"Reynolds, VA",0.077261996,0.150485205,3120,3,1236,RF
22,"Reynolds, VA",0.077773976,0.340516342,2631,2,1853,RF
57,"Reynolds, VA",0.081929393,0.184112245,2630,2,1853,RF
78,"Reynolds, VA",0.08354398,0.101544808,4310,4,618,RF
23,"Reynolds, VA",0.083605341,0.15526117,2420,2,1236,RF
54,"Reynolds, VA",0.084983778,0.287115406,2630,2,1853,RF
13,"Reynolds, VA",0.085121764,0.151194592,2121,2,1236,RF
51,"Reynolds, VA",0.085417613,0.24872415,2231,2,1853,RF
48,"Reynolds, VA",0.085727084,0.203758512,4220,4,1236,RF
7,"Reynolds, VA",0.086755234,0.228819072,1130,1,1853,RF
61,"Reynolds, VA",0.087302892,0.179874051,4530,4,1853,RF
63,"Reynolds, VA",0.090261407,0.183325143,2320,2,1236,RF
27,"Reynolds, VA",0.090579197,0.29161232,3131,3,1853,RF
81,"Reynolds, VA",0.090608078,0.201805152,4111,4,618,RF
46,"Reynolds, VA",0.091863161,0.196921373,2431,2,1853,RF
28,"Reynolds, VA",0.093353217,0.224880397,2221,2,1236,RF
43,"Reynolds, VA",0.09433871,0.221738656,3230,3,1853,RF
61,"Reynolds, VA",0.096189541,0.12032924,1110,1,618,RF
2,"Reynolds, VA",0.096190435,0.31874377,3230,3,1853,RF
39,"Reynolds, VA",0.097861909,0.309736215,2530,2,1853,RF
56,"Reynolds, VA",0.098112687,0.217229956,3631,3,1853,RF
16,"Reynolds, VA",0.098165869,0.158427079,2310,2,618,RF
21,"Reynolds, VA",0.098215636,0.292771175,2530,2,1853,RF
3,"Reynolds, VA",0.09924185,0.38946229,3321,3,1236,RF
66,"Reynolds, VA",0.10010383,0.157799202,4320,4,1236,RF
11,"Reynolds, VA",0.102773095,0.210746187,3431,3,1853,RF
5,"Reynolds, VA",0.102931689,0.344687729,4331,4,1853,RF
45,"Reynolds, VA",0.102950806,0.084624439,1130,1,1853,RF
14,"Reynolds, VA",0.105343381,0.164446591,2320,2,1236,RF
25,"Reynolds, VA",0.105600354,0.225132075,2131,2,1853,RF
14,"Reynolds, VA",0.105761998,0.270319755,4531,4,1853,RF
57,"Reynolds, VA",0.105776773,0.209588204,3421,3,1236,RF
34,"Reynolds, VA",0.106255549,0.258623384,4520,4,1236,RF
15,"Reynolds, VA",0.106444166,0.256744967,3321,3,1236,RF
8,"Reynolds, VA",0.107610557,0.190471947,1220,1,1236,RF
59,"Reynolds, VA",0.108587307,0.202046527,4620,4,1236,RF
8,"Reynolds, VA",0.108942815,0.164493106,4120,4,1236,RF
13,"Reynolds, VA",0.109454861,0.123278448,2610,2,618,RF
25,"Reynolds, VA",0.109770281,0.191097862,2330,2,1853,RF
63,"Reynolds, VA",0.110173313,0.174148045,3320,3,1236,RF
38,"Reynolds, VA",0.110253824,0.271023402,2530,2,1853,RF
3,"Reynolds, VA",0.111170779,0.213497691,2111,2,618,RF
34,"Reynolds, VA",0.11186021,0.190613028,1230,1,1853,RF
65,"Reynolds, VA",0.112855203,0.17195065,2620,2,1236,RF
16,"Reynolds, VA",0.113397794,0.203262107,1510,1,618,RF
48,"Reynolds, VA",0.113696952,0.261415399,3111,3,618,RF
38,"Reynolds, VA",0.11478973,0.271149344,2231,2,1853,RF
58,"Reynolds, VA",0.114837669,0.156121089,3520,3,1236,RF
24,"Reynolds, VA",0.11539596,0.337327924,4630,4,1853,RF
51,"Reynolds, VA",0.116434291,0.276700498,3231,3,1853,RF
21,"Reynolds, VA",0.11674784,0.183157972,4120,4,1236,RF
33,"Reynolds, VA",0.117967499,0.178357236,2521,2,1236,RF
14,"Reynolds, VA",0.118626379,0.250531833,2631,2,1853,RF
65,"Reynolds, VA",0.118650848,0.155791234,4420,4,1236,RF
20,"Reynolds, VA",0.118822416,0.154777961,4221,4,1236,RF
6,"Reynolds, VA",0.119936769,0.218206648,3231,3,1853,RF
71,"Reynolds, VA",0.121596584,0.2603438,2421,2,1236,RF
68,"Reynolds, VA",0.121731933,0.250908091,2530,2,1853,RF
1,"Reynolds, VA",0.121980548,0.241692249,2111,2,618,RF
53,"Reynolds, VA",0.122810538,0.211337896,2221,2,1236,RF
23,"Reynolds, VA",0.12332344,0.147745387,1320,1,1236,RF
28,"Reynolds, VA",0.123941143,0.133522083,2330,2,1853,RF
18,"Reynolds, VA",0.1243522,0.23525734,4320,4,1236,RF
61,"Reynolds, VA",0.124830541,0.315372444,4320,4,1236,RF
69,"Reynolds, VA",0.124917039,0.24929348,3211,3,618,RF
81,"Reynolds, VA",0.125559522,0.229275376,4610,4,618,RF
19,"Reynolds, VA",0.126303426,0.239597348,3410,3,618,RF
40,"Reynolds, VA",0.126650098,0.27430049,2530,2,1853,RF
35,"Reynolds, VA",0.127423865,0.243960834,3230,3,1853,RF
53,"Reynolds, VA",0.127829647,0.142316485,1520,1,1236,RF
79,"Reynolds, VA",0.127880587,0.201332175,4330,4,1853,RF
1,"Reynolds, VA",0.12798477,0.174490221,4430,4,1853,RF
8,"Reynolds, VA",0.128426432,0.199959509,3120,3,1236,RF
51,"Reynolds, VA",0.129165664,0.32416501,3331,3,1853,RF
80,"Reynolds, VA",0.129651865,0.250082712,3530,3,1853,RF
27,"Reynolds, VA",0.129850222,0.250224312,4420,4,1236,RF
56,"Reynolds, VA",0.130228741,0.199301389,3430,3,1853,RF
58,"Reynolds, VA",0.130867816,0.291502903,1631,1,1853,RF
19,"Reynolds, VA",0.13096191,0.227448956,2521,2,1236,RF
5,"Reynolds, VA",0.13155808,0.121448528,1110,1,618,RF
21,"Reynolds, VA",0.132130549,0.22385772,4321,4,1236,RF
16,"Reynolds, VA",0.132900734,0.168424414,1520,1,1236,RF
70,"Reynolds, VA",0.13353075,0.199269624,4120,4,1236,RF
40,"Reynolds, VA",0.133663012,0.185889899,3330,3,1853,RF
22,"Reynolds, VA",0.13378583,0.271370286,1211,1,618,RF
31,"Reynolds, VA",0.135147688,0.218891229,2421,2,1236,RF
42,"Reynolds, VA",0.135172726,0.197834702,2430,2,1853,RF
35,"Reynolds, VA",0.135284153,0.179140915,3310,3,618,RF
52,"Reynolds, VA",0.13542574,0.206713335,2220,2,1236,RF
25,"Reynolds, VA",0.135680041,0.207568608,2120,2,1236,RF
11,"Reynolds, VA",0.136051089,0.187395403,2220,2,1236,RF
8,"Reynolds, VA",0.136378478,0.294462524,1331,1,1853,RF
16,"Reynolds, VA",0.136826883,0.315519588,2230,2,1853,RF
53,"Reynolds, VA",0.137706428,0.25807271,4531,4,1853,RF
37,"Reynolds, VA",0.137875292,0.116956212,1110,1,618,RF
71,"Reynolds, VA",0.138522994,0.330656814,2320,2,1236,RF
19,"Reynolds, VA",0.138791156,0.329214835,2231,2,1853,RF
32,"Reynolds, VA",0.138971681,0.226337805,4221,4,1236,RF
10,"Reynolds, VA",0.13904103,0.16693252,2320,2,1236,RF
55,"Reynolds, VA",0.139081536,0.211426668,2630,2,1853,RF
66,"Reynolds, VA",0.139392393,0.236092524,3220,3,1236,RF
1,"Reynolds, VA",0.139571045,0.115610593,1110,1,618,RF
19,"Reynolds, VA",0.139764254,0.121456858,4110,4,618,RF
28,"Reynolds, VA",0.139820875,0.228188118,4420,4,1236,RF
16,"Reynolds, VA",0.140362421,0.233527729,2520,2,1236,RF
40,"Reynolds, VA",0.141053493,0.305726375,4320,4,1236,RF
4,"Reynolds, VA",0.141452422,0.368583235,4430,4,1853,RF
30,"Reynolds, VA",0.141626568,0.235016408,1521,1,1236,RF
35,"Reynolds, VA",0.141880202,0.169774006,1330,1,1853,RF
41,"Reynolds, VA",0.141894535,0.200145175,3530,3,1853,RF
24,"Reynolds, VA",0.142008742,0.188058451,4420,4,1236,RF
61,"Reynolds, VA",0.14322164,0.327095957,1230,1,1853,RF
59,"Reynolds, VA",0.143766341,0.266061124,1231,1,1853,RF
12,"Reynolds, VA",0.143820472,0.267134571,4620,4,1236,RF
77,"Reynolds, VA",0.143838298,0.291020761,2231,2,1853,RF
55,"Reynolds, VA",0.145073255,0.193035225,4420,4,1236,RF
23,"Reynolds, VA",0.145432965,0.185338873,4420,4,1236,RF
37,"Reynolds, VA",0.146323708,0.32312948,2221,2,1236,RF
77,"Reynolds, VA",0.146673855,0.257828471,2331,2,1853,RF
32,"Reynolds, VA",0.146900986,0.177568011,4330,4,1853,RF
41,"Reynolds, VA",0.147559218,0.095127342,1110,1,618,RF
34,"Reynolds, VA",0.147740706,0.293492197,2331,2,1853,RF
32,"Reynolds, VA",0.148374852,0.280260489,4630,4,1853,RF
51,"Reynolds, VA",0.148627315,0.262576505,2131,2,1853,RF
47,"Reynolds, VA",0.148715131,0.370970996,4531,4,1853,RF
5,"Reynolds, VA",0.149891146,0.184514715,1410,1,618,RF
49,"Reynolds, VA",0.150581559,0.169221924,2221,2,1236,RF
38,"Reynolds, VA",0.151507105,0.325102748,3121,3,1236,RF
32,"Reynolds, VA",0.151539851,0.235637862,4211,4,618,RF
22,"Reynolds, VA",0.15158406,0.213512856,2520,2,1236,RF
8,"Reynolds, VA",0.152111168,0.230573672,3331,3,1853,RF
50,"Reynolds, VA",0.152144898,0.203432455,2230,2,1853,RF
68,"Reynolds, VA",0.152634308,0.280040826,2620,2,1236,RF
42,"Reynolds, VA",0.153065308,0.317368371,1231,1,1853,RF
57,"Reynolds, VA",0.153249237,0.213216678,1420,1,1236,RF
28,"Reynolds, VA",0.153792657,0.179339674,4120,4,1236,RF
3,"Reynolds, VA",0.154716616,0.29248081,3520,3,1236,RF
49,"Reynolds, VA",0.155156957,0.280596051,4230,4,1853,RF
26,"Reynolds, VA",0.15623303,0.312778278,3611,3,618,RF
34,"Reynolds, VA",0.157739361,0.186286954,3310,3,618,RF
63,"Reynolds, VA",0.158303142,0.260213217,3120,3,1236,RF
65,"Reynolds, VA",0.158666975,0.234789489,4521,4,1236,RF
23,"Reynolds, VA",0.158890174,0.315693929,4230,4,1853,RF
42,"Reynolds, VA",0.159175786,0.185013035,4620,4,1236,RF
39,"Reynolds, VA",0.159910118,0.227061385,1321,1,1236,RF
28,"Reynolds, VA",0.160296689,0.241369464,1331,1,1853,RF
78,"Reynolds, VA",0.160485156,0.19383113,2420,2,1236,RF
62,"Reynolds, VA",0.161093432,0.343065266,4611,4,618,RF
60,"Reynolds, VA",0.161470609,0.156526202,3221,3,1236,RF
6,"Reynolds, VA",0.161840983,0.220776333,2120,2,1236,RF
39,"Reynolds, VA",0.162046607,0.183092032,3430,3,1853,RF
24,"Reynolds, VA",0.16231638,0.182478646,3430,3,1853,RF
10,"Reynolds, VA",0.1623243,0.276350264,3530,3,1853,RF
36,"Reynolds, VA",0.162549884,0.211399456,2430,2,1853,RF
13,"Reynolds, VA",0.162861291,0.183840222,4420,4,1236,RF
29,"Reynolds, VA",0.16326992,0.194578,1530,1,1853,RF
24,"Reynolds, VA",0.163524824,0.247811,2121,2,1236,RF
16,"Reynolds, VA",0.164362205,0.195788234,3331,3,1853,RF
48,"Reynolds, VA",0.165000612,0.185791047,3430,3,1853,RF
77,"Reynolds, VA",0.165171694,0.213066622,4120,4,1236,RF
67,"Reynolds, VA",0.165246786,0.184798744,3430,3,1853,RF
22,"Reynolds, VA",0.165517423,0.420346887,3231,3,1853,RF
21,"Reynolds, VA",0.166372611,0.240576029,2230,2,1853,RF
24,"Reynolds, VA",0.166591636,0.320160511,2631,2,1853,RF
45,"Reynolds, VA",0.166980892,0.189124158,4110,4,618,RF
76,"Reynolds, VA",0.167537725,0.224985285,2230,2,1853,RF
21,"Reynolds, VA",0.168104621,0.191602804,4130,4,1853,RF
46,"Reynolds, VA",0.168496824,0.3148183,2430,2,1853,RF
80,"Reynolds, VA",0.16858151,0.277152129,4130,4,1853,RF
51,"Reynolds, VA",0.169017527,0.23278337,1130,1,1853,RF
3,"Reynolds, VA",0.169527357,0.233720638,2630,2,1853,RF
79,"Reynolds, VA",0.169687407,0.284276638,2630,2,1853,RF
67,"Reynolds, VA",0.171000692,0.363511318,4311,4,618,RF
11,"Reynolds, VA",0.17187549,0.372459893,1121,1,1236,RF
59,"Reynolds, VA",0.172357057,0.210055933,3331,3,1853,RF
77,"Reynolds, VA",0.172418661,0.218219277,2430,2,1853,RF
57,"Reynolds, VA",0.172558883,0.275021443,4320,4,1236,RF
12,"Reynolds, VA",0.172595028,0.225127187,2421,2,1236,RF
24,"Reynolds, VA",0.173487287,0.25819193,3630,3,1853,RF
78,"Reynolds, VA",0.173718762,0.238323222,3620,3,1236,RF
45,"Reynolds, VA",0.173790151,0.340252722,4530,4,1853,RF
41,"Reynolds, VA",0.173830498,0.221972705,2320,2,1236,RF
37,"Reynolds, VA",0.175098926,0.317662484,1631,1,1853,RF
4,"Reynolds, VA",0.175175946,0.190508563,1530,1,1853,RF
42,"Reynolds, VA",0.175661973,0.314208756,3431,3,1853,RF
49,"Reynolds, VA",0.176027157,0.228049264,4420,4,1236,RF
22,"Reynolds, VA",0.176181721,0.319915952,4421,4,1236,RF
43,"Reynolds, VA",0.176372736,0.210760574,2221,2,1236,RF
22,"Reynolds, VA",0.176425279,0.115101727,4310,4,618,RF
68,"Reynolds, VA",0.176701498,0.181483607,3530,3,1853,RF
15,"Reynolds, VA",0.177053344,0.187640984,3120,3,1236,RF
53,"Reynolds, VA",0.177826791,0.069324579,2530,2,1853,RF
1,"Reynolds, VA",0.17796051,0.197480654,4130,4,1853,RF
38,"Reynolds, VA",0.178651241,0.21610521,2430,2,1853,RF
52,"Reynolds, VA",0.178771657,0.261594941,2420,2,1236,RF
50,"Reynolds, VA",0.179072772,0.313698586,4311,4,618,RF
57,"Reynolds, VA",0.179401085,0.243125951,2320,2,1236,RF
45,"Reynolds, VA",0.179665339,0.387801573,2530,2,1853,RF
63,"Reynolds, VA",0.180377001,0.266785474,4130,4,1853,RF
43,"Reynolds, VA",0.18057544,0.214224039,3531,3,1853,RF
16,"Reynolds, VA",0.181430497,0.21773713,1430,1,1853,RF
79,"Reynolds, VA",0.181473348,0.284081707,2631,2,1853,RF
71,"Reynolds, VA",0.182079188,0.189074241,3421,3,1236,RF
37,"Reynolds, VA",0.182223627,0.250130395,4531,4,1853,RF
66,"Reynolds, VA",0.182417069,0.270165141,2320,2,1236,RF
57,"Reynolds, VA",0.182519635,0.283776068,4311,4,618,RF
22,"Reynolds, VA",0.182807822,0.243041317,3421,3,1236,RF
50,"Reynolds, VA",0.18324798,0.156860901,4430,4,1853,RF
22,"Reynolds, VA",0.18336625,0.194796546,2131,2,1853,RF
26,"Reynolds, VA",0.183490346,0.184647041,3510,3,618,RF
31,"Reynolds, VA",0.18388673,0.178047193,2130,2,1853,RF
76,"Reynolds, VA",0.183996513,0.260573419,3131,3,1853,RF
37,"Reynolds, VA",0.184131082,0.174063721,4520,4,1236,RF
81,"Reynolds, VA",0.184409663,0.28131601,2420,2,1236,RF
42,"Reynolds, VA",0.185101194,0.209525527,3430,3,1853,RF
12,"Reynolds, VA",0.185428397,0.187248524,2330,2,1853,RF
28,"Reynolds, VA",0.185663995,0.241524035,2410,2,618,RF
2,"Reynolds, VA",0.185770458,0.256222353,4311,4,618,RF
25,"Reynolds, VA",0.185868853,0.231717281,2610,2,618,RF
71,"Reynolds, VA",0.186298507,0.234983734,3521,3,1236,RF
35,"Reynolds, VA",0.186455125,0.291020658,2230,2,1853,RF
32,"Reynolds, VA",0.186752486,0.192557118,2221,2,1236,RF
64,"Reynolds, VA",0.187204212,0.221873436,2630,2,1853,RF
42,"Reynolds, VA",0.187581622,0.181687057,3120,3,1236,RF
52,"Reynolds, VA",0.187754429,0.280151457,1311,1,618,RF
19,"Reynolds, VA",0.188199156,0.281072372,2511,2,618,RF
21,"Reynolds, VA",0.188399956,0.307458394,3131,3,1853,RF
28,"Reynolds, VA",0.188932859,0.268601943,4430,4,1853,RF
13,"Reynolds, VA",0.189468895,0.153819751,1230,1,1853,RF
59,"Reynolds, VA",0.189524317,0.224536141,2431,2,1853,RF
45,"Reynolds, VA",0.189625775,0.229936125,1430,1,1853,RF
70,"Reynolds, VA",0.190183642,0.247605768,3420,3,1236,RF
63,"Reynolds, VA",0.190887756,0.267994572,2221,2,1236,RF
77,"Reynolds, VA",0.19164592,0.17933735,3310,3,618,RF
29,"Reynolds, VA",0.19209468,0.190036408,4420,4,1236,RF
74,"Reynolds, VA",0.192921869,0.272387804,3420,3,1236,RF
79,"Reynolds, VA",0.193001373,0.325047269,2511,2,618,RF
12,"Reynolds, VA",0.193100219,0.228291313,3310,3,618,RF
44,"Reynolds, VA",0.193345411,0.198020437,4320,4,1236,RF
30,"Reynolds, VA",0.193452328,0.178307076,4130,4,1853,RF
31,"Reynolds, VA",0.193611784,0.358448013,3521,3,1236,RF
25,"Reynolds, VA",0.193996741,0.247831733,3230,3,1853,RF
61,"Reynolds, VA",0.194753917,0.318177342,3421,3,1236,RF
2,"Reynolds, VA",0.194784377,0.36356826,3621,3,1236,RF
8,"Reynolds, VA",0.194884249,0.201643064,3321,3,1236,RF
42,"Reynolds, VA",0.195438347,0.205334018,2120,2,1236,RF
19,"Reynolds, VA",0.195519705,0.360933073,1231,1,1853,RF
47,"Reynolds, VA",0.195842632,0.297333296,1421,1,1236,RF
15,"Reynolds, VA",0.195867704,0.262092442,1220,1,1236,RF
10,"Reynolds, VA",0.196249886,0.170222246,1610,1,618,RF
33,"Reynolds, VA",0.196433746,0.160945923,4230,4,1853,RF
9,"Reynolds, VA",0.196551545,0.211553323,3621,3,1236,RF
72,"Reynolds, VA",0.197935853,0.246625699,3421,3,1236,RF
8,"Reynolds, VA",0.198189823,0.204213502,2111,2,618,RF
5,"Reynolds, VA",0.198250792,0.328739715,2420,2,1236,RF
58,"Reynolds, VA",0.198454225,0.280609756,1331,1,1853,RF
25,"Reynolds, VA",0.198475224,0.229260186,1130,1,1853,RF
14,"Reynolds, VA",0.199193361,0.254059786,3620,3,1236,RF
45,"Reynolds, VA",0.199259163,0.266590597,4420,4,1236,RF
11,"Reynolds, VA",0.199304079,0.224878114,1130,1,1853,RF
3,"Reynolds, VA",0.199396651,0.272499652,1431,1,1853,RF
58,"Reynolds, VA",0.199477501,0.3040757,4311,4,618,RF
53,"Reynolds, VA",0.199502404,0.236212187,3430,3,1853,RF
39,"Reynolds, VA",0.200094575,0.280277548,3311,3,618,RF
63,"Reynolds, VA",0.200292458,0.307288576,1231,1,1853,RF
64,"Reynolds, VA",0.200325395,0.26336765,3310,3,618,RF
66,"Reynolds, VA",0.20035237,0.290862632,2610,2,618,RF
69,"Reynolds, VA",0.200577318,0.172239008,3120,3,1236,RF
3,"Reynolds, VA",0.200703872,0.327689184,2631,2,1853,RF
57,"Reynolds, VA",0.201056084,0.282141567,3630,3,1853,RF
60,"Reynolds, VA",0.201069608,0.229656374,2420,2,1236,RF
64,"Reynolds, VA",0.202158766,0.283395619,3620,3,1236,RF
80,"Reynolds, VA",0.202219371,0.169477248,4310,4,618,RF
50,"Reynolds, VA",0.202437453,0.259187419,1220,1,1236,RF
31,"Reynolds, VA",0.202929944,0.246490751,2431,2,1853,RF
1,"Reynolds, VA",0.203175933,0.244871646,2430,2,1853,RF
80,"Reynolds, VA",0.203772609,0.221216805,3431,3,1853,RF
81,"Reynolds, VA",0.203879697,0.310937609,2121,2,1236,RF
41,"Reynolds, VA",0.204106156,0.180589272,2510,2,618,RF
48,"Reynolds, VA",0.204312483,0.29591134,3610,3,618,RF
24,"Reynolds, VA",0.20504596,0.299913867,4221,4,1236,RF
72,"Reynolds, VA",0.205357417,0.345041612,2610,2,618,RF
65,"Reynolds, VA",0.205948357,0.295424215,4211,4,618,RF
58,"Reynolds, VA",0.205976664,0.307670045,3620,3,1236,RF
4,"Reynolds, VA",0.205999699,0.267947319,2630,2,1853,RF
54,"Reynolds, VA",0.20653499,0.209846891,4530,4,1853,RF
10,"Reynolds, VA",0.206610591,0.237776598,3230,3,1853,RF
25,"Reynolds, VA",0.206943473,0.171223998,3430,3,1853,RF
15,"Reynolds, VA",0.207178098,0.246378005,2221,2,1236,RF
7,"Reynolds, VA",0.207381798,0.227937171,3430,3,1853,RF
15,"Reynolds, VA",0.207397404,0.282578781,1221,1,1236,RF
60,"Reynolds, VA",0.207559894,0.162952682,3520,3,1236,RF
34,"Reynolds, VA",0.207840789,0.198057119,4120,4,1236,RF
13,"Reynolds, VA",0.208047027,0.187641407,3620,3,1236,RF
46,"Reynolds, VA",0.20807869,0.252385409,3410,3,618,RF
10,"Reynolds, VA",0.208755497,0.305789711,3431,3,1853,RF
34,"Reynolds, VA",0.208939414,0.275972763,3511,3,618,RF
